mileage,make,model,fuel,gear,offerType,price,hp,year of sale
77500,Ford,C-Max,Gasoline,Manual,Used,8950,125.0,2012
53500,Ford,B-Max,Gasoline,Manual,Used,8979,90.0,2012
34900,Ford,B-Max,Gasoline,Manual,Used,8990,90.0,2012
123559,Volkswagen,Polo,Gasoline,Automatic,Used,8990,179.0,2012
123814,Volkswagen,Passat,Diesel,Manual,Used,8990,105.0,2012
123814,Volkswagen,Passat Variant,Diesel,Manual,Used,8990,105.0,2012
42000,Opel,Meriva,Gasoline,Manual,Used,8990,140.0,2012
83465,Ford,B-Max,Gasoline,Manual,Used,9490,125.0,2013
116700,Opel,Astra,Gasoline,Automatic,Used,9643,140.0,2013
127500,Skoda,Superb,Gasoline,Manual,Used,9690,125.0,2013
105000,Volkswagen,Tiguan,Gasoline,Manual,Used,9690,122.0,2013
196900,Opel,Zafira Tourer,Diesel,Automatic,Used,9700,165.0,2013
114400,Volkswagen,Golf,Gasoline,Manual,Used,9780,105.0,2013
101383,Skoda,Yeti,Diesel,Manual,Used,9800,140.0,2013
88523,Opel,Zafira,Diesel,Manual,Used,9890,125.0,2013
71000,Volkswagen,Golf Plus,Gasoline,Automatic,Used,9900,105.0,2013
77500,Volkswagen,Golf,Gasoline,Automatic,Used,9900,105.0,2013
126000,Volkswagen,Golf,Diesel,Manual,Used,9900,150.0,2013
88000,Volkswagen,Golf Plus,Diesel,Automatic,Used,9900,140.0,2013
99948,Ford,Focus,Gasoline,Manual,Used,9950,125.0,2013
231000,Volkswagen,Crafter,Diesel,Manual,Used,9950,109.0,2014
54140,Renault,Captur,Gasoline,Manual,Used,9950,90.0,2014
107826,Volkswagen,Golf,Gasoline,Manual,Used,9990,105.0,2014
68100,Volkswagen,Golf,Gasoline,Manual,Used,9990,86.0,2014
164750,Volkswagen,Passat Variant,Diesel,Manual,Used,9990,140.0,2014
157599,Ford,Focus,Diesel,Manual,Used,9990,116.0,2014
48629,Opel,Astra,Gasoline,Manual,Used,9990,140.0,2014
120000,Volkswagen,Scirocco,Gasoline,Manual,Used,9995,125.0,2014
137400,Volkswagen,Touran,Diesel,Manual,Used,9999,105.0,2014
137125,Volkswagen,Touran,Gasoline,Manual,Used,10290,140.0,2014
70000,Ford,Focus,Gasoline,Manual,Used,10400,150.0,2014
110148,Opel,Adam,Gasoline,Manual,Used,10445,101.0,2014
122000,Opel,Zafira Tourer,Gasoline,Manual,Used,10490,140.0,2014
66842,Volkswagen,Polo,Gasoline,Manual,Used,10490,110.0,2014
91486,Renault,Scenic,Diesel,Automatic,Used,9290,110.0,2015
137533,Opel,Zafira,Diesel,Manual,Used,9390,131.0,2015
107000,Ford,C-Max,Diesel,Automatic,Used,9450,163.0,2015
96896,Opel,Combo,Diesel,Manual,Used,9480,105.0,2015
127726,Opel,Zafira Tourer,Diesel,Manual,Used,9480,170.0,2015
96896,Opel,Combo,Diesel,Manual,Used,9480,105.0,2015
179999,Opel,Mokka,Diesel,Automatic,Used,9495,136.0,2015
116889,Volkswagen,Golf,Diesel,Manual,Used,9580,110.0,2015
149433,Opel,Insignia,Diesel,Manual,Used,9680,140.0,2015
119395,Opel,Insignia,Diesel,Manual,Used,9680,170.0,2015
61927,Opel,Astra,Gasoline,Manual,Used,9750,170.0,2015
65518,Opel,Corsa,Diesel,Semi-automatic,Used,9780,95.0,2015
65518,Opel,Corsa,Diesel,Semi-automatic,Used,9780,95.0,2015
82360,Ford,Grand C-Max,Diesel,Manual,Used,8680,120.0,2016
169433,Opel,Astra,Diesel,Manual,Used,8680,160.0,2016
118740,Renault,Megane,Diesel,Manual,Used,8680,131.0,2016
181888,Skoda,Octavia,Diesel,Automatic,Used,8700,150.0,2016
105521,Ford,B-Max,Diesel,Manual,Used,8750,95.0,2016
176873,Opel,Zafira Tourer,Diesel,Automatic,Used,8780,131.0,2016
167561,Opel,Mokka,Diesel,Manual,Used,8780,136.0,2016
86600,Opel,Corsa,Gasoline,Manual,Used,8780,69.0,2016
82210,Opel,Adam,Gasoline,Manual,Used,8790,87.0,2016
224587,Ford,Mondeo,Diesel,Manual,Used,8890,150.0,2016
192000,Ford,Mondeo,Diesel,Manual,Used,8900,120.0,2016
168000,Volkswagen,Caddy,Diesel,Manual,Used,8900,102.0,2016
249905,Opel,Astra,Diesel,Manual,Used,6480,110.0,2017
49500,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2017
46900,Skoda,Citigo,Gasoline,Manual,Used,6490,60.0,2017
45200,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2017
24000,Volkswagen,up!,Gasoline,Manual,Used,6550,60.0,2017
59500,Volkswagen,up!,Gasoline,Manual,Used,6970,60.0,2017
186673,Opel,Astra,Diesel,Manual,Used,6980,136.0,2017
196849,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017
196849,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017
162274,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017
162274,Opel,Astra,Diesel,Manual,Used,6980,110.0,2017
204062,Opel,Combo,Diesel,Manual,Used,6990,95.0,2017
204062,Opel,Combo,Diesel,Manual,Used,6990,95.0,2017
222955,Opel,Astra,Diesel,Manual,Used,6990,136.0,2017
63000,Skoda,Citigo,Gasoline,Manual,Used,6999,60.0,2018
150533,Opel,Astra,Diesel,Manual,Used,7480,110.0,2018
171423,Opel,Astra,Diesel,Manual,Used,7480,110.0,2018
31800,Volkswagen,up!,Gasoline,Manual,Used,7550,60.0,2018
154544,Opel,Astra,Diesel,Manual,Used,7680,110.0,2018
77181,Opel,Corsa,Diesel,Manual,Used,7780,75.0,2018
29783,Renault,Twingo,Gasoline,Manual,Used,7850,69.0,2018
214687,Opel,Astra,Diesel,Automatic,Used,7890,136.0,2018
139430,Opel,Astra,Diesel,Automatic,Used,7980,136.0,2018
186121,Opel,Astra,Diesel,Manual,Used,7980,110.0,2018
45000,Volkswagen,up!,Gasoline,Manual,Used,7990,60.0,2018
100000,Ford,Fiesta,Diesel,Manual,Used,7999,86.0,2018
109078,Opel,Astra,Diesel,Manual,Used,8280,110.0,2018
25219,Skoda,Citigo,Gasoline,Manual,Used,8350,60.0,2018
4900,Opel,Corsa,Gasoline,Manual,Used,10990,90.0,2019
27517,Ford,Fiesta,Diesel,Manual,Used,11280,86.0,2019
8453,Opel,Adam,Gasoline,Manual,Used,11440,87.0,2019
34900,Opel,Corsa,Gasoline,Manual,Used,11450,90.0,2019
59889,Opel,Crossland X,Gasoline,Manual,Used,11470,83.0,2019
85416,Opel,Astra,Diesel,Manual,Used,11490,110.0,2019
8000,Opel,Corsa,Gasoline,Manual,Used,11490,90.0,2019
25900,Ford,Fiesta,Gasoline,Manual,Used,11500,71.0,2019
22445,Opel,Corsa,Gasoline,Manual,Used,11680,90.0,2019
75949,Opel,Astra,Diesel,Manual,Used,11790,110.0,2019
13770,Ford,Ka/Ka+,Gasoline,Manual,Used,11850,86.0,2019
10000,Skoda,Fabia,Gasoline,Manual,Demonstration,11900,75.0,2019
5500,Volkswagen,up!,Gasoline,Manual,Demonstration,12680,60.0,2020
11281,Opel,Corsa,Gasoline,Manual,Used,12740,75.0,2020
15892,Opel,Corsa,Gasoline,Manual,Used,12740,75.0,2020
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,12750,60.0,2020
50200,Ford,Fiesta,Diesel,Manual,Employee's car,12950,86.0,2020
100,Ford,Fiesta,Gasoline,Manual,Employee's car,12950,95.0,2020
7500,Renault,Clio,Gasoline,Manual,Demonstration,12980,72.0,2020
15,Skoda,Fabia,Gasoline,Manual,Used,15985,95.0,2021
20,Renault,Express,Gasoline,Manual,Pre-registered,15990,101.0,2021
10,Renault,ZOE,Electric,Automatic,Used,15990,109.0,2021
10,Skoda,Fabia,Gasoline,Manual,Used,16250,95.0,2021
20,Skoda,Fabia,Gasoline,Manual,Pre-registered,16350,95.0,2021
8452,Volkswagen,Polo,Gasoline,Manual,Demonstration,16450,80.0,2021
10,Renault,Clio,Gasoline,Manual,Used,16490,91.0,2021
10,Renault,Clio,Gasoline,Manual,Used,16490,91.0,2021
195000,Volkswagen,Golf Plus,Gasoline,Manual,Used,4299,86.0,2011
145000,Opel,Meriva,Gasoline,Manual,Used,4300,120.0,2011
194000,Opel,Astra,Diesel,Manual,Used,4300,165.0,2011
128450,Opel,Corsa,Diesel,Manual,Used,4325,95.0,2011
74000,Renault,Clio,Gasoline,Manual,Used,4400,75.0,2011
200000,Opel,Insignia,Diesel,Manual,Used,4400,160.0,2011
148298,Skoda,Roomster,Gasoline,Manual,Used,4400,86.0,2011
167000,Ford,Mondeo,Diesel,Manual,Used,4450,116.0,2011
94000,Opel,Astra,Gasoline,Manual,Used,4450,140.0,2011
137000,Ford,Fiesta,Gasoline,Manual,Used,4480,60.0,2011
120790,Ford,Mondeo,Gasoline,Manual,Used,4490,160.0,2011
147700,Ford,Fiesta,Diesel,Manual,Used,4950,95.0,2012
82000,Opel,Corsa,Gasoline,Manual,Used,4990,69.0,2012
131750,Volkswagen,Polo,Diesel,Manual,Used,4990,75.0,2012
145300,Ford,Fiesta,Diesel,Manual,Used,4990,69.0,2012
62000,Volkswagen,up!,Gasoline,Manual,Used,4990,60.0,2012
189000,Opel,Zafira,Diesel,Manual,Used,4990,165.0,2012
189000,Opel,Zafira Tourer,Diesel,Manual,Used,4990,165.0,2012
131128,Volkswagen,Polo,Gasoline,Manual,Used,4990,69.0,2012
89675,Ford,Fiesta,Gasoline,Manual,Used,4990,60.0,2012
148000,Ford,Focus,Gasoline,Manual,Used,4990,150.0,2012
99250,Ford,Fiesta,Gasoline,Manual,Used,4995,60.0,2012
102000,Volkswagen,Polo,Gasoline,Manual,Used,4999,60.0,2012
218199,Volkswagen,Golf,Diesel,Manual,Used,4999,105.0,2012
140000,Renault,Scenic,Gasoline,Automatic,Used,4999,140.0,2012
97000,Skoda,Roomster,Gasoline,Manual,Used,5900,86.0,2013
109200,Skoda,Roomster,Gasoline,Manual,Used,5970,86.0,2013
131000,Renault,Clio,Diesel,Manual,Used,5980,90.0,2013
146000,Opel,Astra,Gasoline,Manual,Used,5990,101.0,2013
128000,Opel,Meriva,Gasoline,Manual,Used,5990,101.0,2013
53000,Renault,Megane,Diesel,Manual,Used,5990,110.0,2013
40000,Skoda,Citigo,Gasoline,Manual,Used,5990,75.0,2013
133950,Renault,Scenic,Gasoline,Manual,Used,5990,116.0,2013
110000,Opel,Astra,Gasoline,Manual,Used,5990,101.0,2013
94000,Ford,Fiesta,Gasoline,Manual,Used,5990,60.0,2013
77000,Opel,Corsa,Gasoline,Manual,Used,5990,87.0,2013
41000,Opel,Corsa,Gasoline,Manual,Used,5999,69.0,2013
65000,Ford,B-Max,Gasoline,Manual,Used,5999,90.0,2013
200000,Volkswagen,Golf,Diesel,Manual,Used,6200,105.0,2014
150000,Opel,Astra,Diesel,Manual,Used,6200,110.0,2014
107900,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,6200,86.0,2014
70200,Volkswagen,up!,Gasoline,Manual,Used,6200,75.0,2014
56000,Opel,Corsa,Gasoline,Manual,Used,6200,86.0,2014
32900,Renault,ZOE,Electric,Automatic,Used,6250,58.0,2014
80000,Opel,Corsa,Gasoline,Manual,Used,6280,87.0,2014
98700,Opel,Corsa,Gasoline,Manual,Used,6400,101.0,2014
210000,Ford,Transit Connect,Diesel,Manual,Used,6400,95.0,2014
109144,Renault,Megane,Diesel,Manual,Used,6450,110.0,2014
70000,Volkswagen,Polo,Gasoline,Manual,Used,6490,60.0,2014
82500,Renault,Clio,Gasoline,Manual,Used,6495,73.0,2014
63041,Volkswagen,up!,Gasoline,Manual,Used,6580,60.0,2015
66800,Opel,Corsa,Gasoline,Manual,Used,6590,69.0,2015
35526,Renault,Twingo,Gasoline,Manual,Used,6590,71.0,2015
60100,Opel,Adam,Gasoline,Manual,Used,6690,69.0,2015
115900,Opel,Astra,Diesel,Manual,Used,6750,110.0,2015
92000,Ford,Fiesta,Gasoline,Manual,Used,6800,101.0,2015
89329,Volkswagen,up!,Gasoline,Manual,Used,5979,60.0,2016
52266,Volkswagen,up!,Gasoline,Manual,Used,5980,60.0,2016
93000,Ford,Fiesta,Gasoline,Manual,Used,5990,60.0,2016
84815,Opel,Corsa,Gasoline,Manual,Used,5990,69.0,2016
99000,Renault,Twingo,Gasoline,Manual,Used,5999,71.0,2016
63871,Renault,Twingo,Gasoline,Manual,Used,6190,71.0,2016
161600,Opel,Corsa,Gasoline,Manual,Used,6190,90.0,2016
78000,Skoda,Citigo,Gasoline,Manual,Used,6299,75.0,2016
135400,Opel,Corsa,Diesel,Manual,Used,6300,95.0,2016
180000,Ford,Focus,Diesel,Manual,Used,6350,95.0,2016
77082,Skoda,Citigo,Gasoline,Manual,Used,6350,60.0,2016
31681,Volkswagen,up!,Gasoline,Manual,Used,6400,60.0,2016
74771,Skoda,Superb,Diesel,Automatic,Used,23555,190.0,2017
18000,Opel,Insignia,Gasoline,Automatic,Used,23800,165.0,2017
110629,Skoda,Kodiaq,Diesel,Automatic,Used,24600,190.0,2017
8000,Opel,Cascada,Gasoline,Automatic,Used,25990,170.0,2017
30149,Volkswagen,Passat,Gasoline,Manual,Used,19460,150.0,2018
13644,Volkswagen,Caddy,Gasoline,Manual,Used,19460,125.0,2018
95462,Volkswagen,Golf Variant,Diesel,Automatic,Used,19460,184.0,2018
10000,Opel,Insignia,Gasoline,Manual,Used,19480,140.0,2018
10000,Opel,Zafira,Gasoline,Manual,Used,19800,140.0,2018
7200,Opel,Mokka,Gasoline,Automatic,Used,19800,140.0,2018
14900,Opel,Insignia,Gasoline,Manual,Used,19990,165.0,2018
4500,Opel,Insignia,Gasoline,Manual,Used,19990,165.0,2018
8080,Opel,Grandland X,Gasoline,Manual,Used,23550,131.0,2019
4500,Opel,Grandland X,Gasoline,Automatic,Used,23800,131.0,2019
9852,Opel,Mokka,Gasoline,Automatic,Demonstration,24450,140.0,2019
2133,Skoda,Scala,Gasoline,Automatic,Used,24600,150.0,2019
51300,Opel,Insignia,Diesel,Automatic,Used,24980,170.0,2019
14662,Ford,Galaxy,Diesel,Automatic,Used,25900,150.0,2019
13143,Ford,Mondeo,Diesel,Automatic,Used,26200,190.0,2019
1523,Ford,Kuga,Gasoline,Automatic,Demonstration,37770,152.0,2021
2500,Skoda,Karoq,Gasoline,Automatic,Demonstration,38249,190.0,2021
10,Volkswagen,Sharan,Gasoline,Automatic,Pre-registered,39900,150.0,2021
3000,Skoda,Kodiaq,Diesel,Automatic,Demonstration,41820,200.0,2021
1,Skoda,Octavia,Gasoline,Automatic,Demonstration,44470,245.0,2021
9500,Ford,Galaxy,Diesel,Automatic,Demonstration,45650,190.0,2021
4999,Skoda,Superb,Diesel,Automatic,Demonstration,45990,200.0,2021
235606,Opel,Zafira,Diesel,Manual,Used,6099,125.0,2011
146400,Renault,Grand Scenic,Gasoline,Manual,Used,6100,131.0,2011
131000,Volkswagen,Golf Variant,Gasoline,Manual,Used,6200,122.0,2011
173100,Volkswagen,Golf,Diesel,Manual,Used,6200,105.0,2011
33740,Ford,Fiesta,Gasoline,Manual,Used,6275,82.0,2011
99800,Volkswagen,Polo,Gasoline,Manual,Used,6290,86.0,2011
68223,Volkswagen,Polo,Gasoline,Manual,Used,6299,60.0,2011
91000,Opel,Meriva,Gasoline,Manual,Used,6349,120.0,2011
111500,Volkswagen,Golf,Gasoline,Manual,Used,6390,86.0,2011
150000,Opel,Insignia,Diesel,Manual,Used,6390,131.0,2011
140500,Volkswagen,Golf,Gasoline,Manual,Used,6390,105.0,2011
154000,Opel,Insignia,Diesel,Manual,Used,6399,131.0,2011
65300,Renault,Scenic,Gasoline,Manual,Used,6440,110.0,2011
132530,Volkswagen,Polo,Gasoline,Manual,Used,6450,105.0,2011
181662,Opel,Zafira,Gasoline,Manual,Used,6950,116.0,2012
98000,Renault,Grand Scenic,Diesel,Automatic,Used,6950,110.0,2012
98000,Renault,Scenic,Diesel,Automatic,Used,6950,110.0,2012
85854,Volkswagen,Golf,Diesel,Manual,Used,6950,105.0,2012
144000,Opel,Astra,Gasoline,Manual,Used,6950,179.0,2012
161000,Volkswagen,Touran,Diesel,Automatic,Used,6990,105.0,2012
33400,Skoda,Fabia,Gasoline,Manual,Used,6990,86.0,2012
114000,Skoda,Octavia,Diesel,Manual,Used,6990,140.0,2012
93966,Opel,Meriva,Gasoline,Manual,Used,6990,120.0,2012
3000,Volkswagen,up!,Gasoline,Manual,Used,6990,60.0,2012
111100,Volkswagen,Golf,Gasoline,Manual,Used,6990,105.0,2012
120521,Volkswagen,Golf Variant,Gasoline,Manual,Used,6995,105.0,2012
154650,Opel,Insignia,Diesel,Manual,Used,6998,160.0,2012
55000,Volkswagen,Polo,Gasoline,Manual,Used,6999,69.0,2012
149000,Ford,Focus,Gasoline,Manual,Used,7990,150.0,2013
74000,Opel,Adam,Gasoline,Manual,Used,7990,87.0,2013
79000,Opel,Astra,Gasoline,Manual,Used,7990,140.0,2013
103000,Skoda,Octavia,Gasoline,Manual,Used,7990,105.0,2013
112152,Volkswagen,Polo,Diesel,Manual,Used,7995,90.0,2013
102200,Opel,Zafira,Diesel,Automatic,Used,7999,165.0,2013
56350,Volkswagen,Polo,Gasoline,Manual,Used,7999,90.0,2013
150000,Skoda,Rapid/Spaceback,Gasoline,Automatic,Used,7999,122.0,2013
223000,Ford,Transit Custom,Diesel,Manual,Used,8000,101.0,2013
150000,Volkswagen,Golf Variant,Diesel,Manual,Used,8000,105.0,2013
40950,Volkswagen,Golf Plus,Gasoline,Manual,Used,8100,105.0,2013
132170,Volkswagen,Golf,Diesel,Manual,Used,8150,105.0,2013
68000,Opel,Astra,Gasoline,Automatic,Used,8290,140.0,2013
83663,Renault,Megane,Gasoline,Manual,Used,8199,110.0,2014
63320,Ford,Fiesta,Gasoline,Manual,Used,8338,101.0,2014
72000,Renault,Grand Scenic,Gasoline,Manual,Used,8399,132.0,2014
378600,Renault,Trafic,Diesel,Manual,Used,8400,114.0,2014
123650,Opel,Meriva,Gasoline,Automatic,Used,8450,140.0,2014
166265,Volkswagen,Golf,Diesel,Manual,Used,8450,110.0,2014
150000,Opel,Insignia,Diesel,Manual,Used,8497,163.0,2014
38000,Renault,Megane,Gasoline,Manual,Used,8500,116.0,2014
38000,Renault,Megane,Gasoline,Manual,Used,8500,116.0,2014
38200,Renault,Clio,Gasoline,Manual,Used,8500,73.0,2014
119000,Opel,Zafira,Gasoline,Manual,Used,8599,140.0,2014
53600,Ford,EcoSport,Gasoline,Manual,Used,8700,125.0,2014
293000,Ford,S-Max,Diesel,Manual,Used,8850,163.0,2015
80000,Volkswagen,Caddy,Diesel,Manual,Used,8900,75.0,2015
62301,Renault,Captur,Diesel,Manual,Used,8900,90.0,2015
68000,Volkswagen,Polo,Gasoline,Manual,Used,8950,60.0,2015
80500,Opel,Astra,Diesel,Manual,Used,8990,110.0,2015
36991,Opel,Adam,Gasoline,Manual,Used,8990,69.0,2015
67500,Opel,Astra,Gasoline,Manual,Used,8999,140.0,2015
85500,Volkswagen,Polo,Diesel,Manual,Used,9350,75.0,2015
131150,Volkswagen,Golf,Diesel,Automatic,Used,9390,110.0,2015
28100,Ford,Fiesta,Gasoline,Manual,Used,8490,60.0,2016
33300,Ford,B-Max,Gasoline,Manual,Used,8550,101.0,2016
74500,Ford,Transit Courier,Diesel,Manual,Used,8590,75.0,2016
81000,Ford,Focus,Diesel,Manual,Used,8590,105.0,2016
50000,Volkswagen,up!,Gasoline,Manual,Used,8591,75.0,2016
23000,Ford,Fiesta,Gasoline,Manual,Used,8600,80.0,2016
63419,Volkswagen,Polo,Gasoline,Manual,Used,8800,60.0,2016
41000,Opel,Corsa,Gasoline,Manual,Used,8840,90.0,2016
106379,Renault,Megane,Diesel,Manual,Used,8880,110.0,2016
38211,Skoda,Citigo,Gasoline,Manual,Used,6650,60.0,2017
51491,Skoda,Citigo,Gasoline,Manual,Used,6666,60.0,2017
34246,Volkswagen,up!,Gasoline,Manual,Used,6689,60.0,2017
34067,Skoda,Citigo,Gasoline,Manual,Used,6720,60.0,2017
66663,Volkswagen,up!,Gasoline,Manual,Used,6748,60.0,2017
181468,Skoda,Fabia,Diesel,Manual,Used,6777,90.0,2017
29586,Volkswagen,up!,Gasoline,Manual,Used,6780,60.0,2017
68500,Volkswagen,up!,Gasoline,Manual,Demonstration,6789,60.0,2017
49896,Volkswagen,up!,Gasoline,Manual,Used,6790,60.0,2017
59674,Volkswagen,up!,Gasoline,Manual,Used,6795,60.0,2017
67400,Volkswagen,up!,Gasoline,Manual,Used,6800,60.0,2017
42927,Volkswagen,up!,Gasoline,Manual,Used,6848,60.0,2017
49712,Volkswagen,up!,Gasoline,Manual,Used,6849,60.0,2017
40307,Volkswagen,up!,Gasoline,Manual,Used,6849,60.0,2017
54901,Volkswagen,up!,Gasoline,Manual,Used,6880,60.0,2017
63500,Volkswagen,up!,Gasoline,Manual,Demonstration,6889,60.0,2017
34658,Volkswagen,up!,Gasoline,Manual,Used,6890,60.0,2017
41835,Volkswagen,up!,Gasoline,Manual,Used,6890,60.0,2017
29517,Volkswagen,up!,Gasoline,Manual,Used,6898,60.0,2017
59210,Volkswagen,up!,Gasoline,Manual,Used,7989,60.0,2018
22000,Volkswagen,up!,Gasoline,Manual,Used,7990,60.0,2018
29800,Skoda,Citigo,Gasoline,Manual,Used,7997,60.0,2018
59969,Volkswagen,up!,Gasoline,Manual,Used,7997,60.0,2018
123865,Volkswagen,up!,Gasoline,Manual,Used,7997,90.0,2018
42000,Skoda,Fabia,Gasoline,Manual,Used,8390,75.0,2018
25500,Renault,Twingo,Gasoline,Manual,Used,8400,90.0,2018
75489,Volkswagen,up!,Gasoline,Manual,Used,8495,90.0,2018
125900,Skoda,Fabia,Diesel,Manual,Used,8500,105.0,2018
57922,Opel,Karl,Gasoline,Manual,Used,8590,75.0,2018
110800,Renault,Clio,Diesel,Manual,Used,8640,90.0,2018
54497,Volkswagen,up!,Gasoline,Manual,Used,8677,60.0,2018
8745,Renault,Clio,Gasoline,Manual,Demonstration,9960,76.0,2019
8852,Renault,Clio,Gasoline,Manual,Demonstration,9960,76.0,2019
6478,Renault,Clio,Gasoline,Manual,Demonstration,9960,90.0,2019
21000,Opel,Corsa,Gasoline,Manual,Used,9965,90.0,2019
5500,Renault,Twingo,Gasoline,Manual,Used,10200,92.0,2019
8905,Ford,Focus,Gasoline,Automatic,Demonstration,22993,125.0,2020
20085,Volkswagen,Tiguan,Gasoline,Manual,Used,24450,131.0,2020
17271,Volkswagen,T-Roc,Gasoline,Manual,Used,24450,150.0,2020
662,Renault,Twingo,Gasoline,Manual,Demonstration,12790,65.0,2021
50,Ford,Transit Courier,Gasoline,Manual,Pre-registered,12792,101.0,2021
100,Opel,Corsa,Gasoline,Manual,Pre-registered,12990,75.0,2021
1250,Renault,Twingo,Gasoline,Manual,Used,13290,65.0,2021
2500,Renault,Twingo,Gasoline,Manual,Demonstration,13390,65.0,2021
105867,Opel,Astra,Gasoline,Manual,Used,5990,140.0,2011
155000,Ford,Focus,Gasoline,Manual,Used,5999,150.0,2011
80200,Volkswagen,Polo,Gasoline,Manual,Used,5999,86.0,2011
154000,Ford,Focus,Gasoline,Manual,Used,5999,125.0,2011
79000,Volkswagen,Polo,Gasoline,Manual,Used,6200,60.0,2012
131000,Opel,Insignia,Diesel,Manual,Used,6359,131.0,2012
29700,Volkswagen,up!,Gasoline,Manual,Used,6400,60.0,2012
76449,Opel,Corsa,Gasoline,Manual,Used,6450,69.0,2012
99200,Volkswagen,Polo,Gasoline,Manual,Used,6470,60.0,2012
155642,Ford,Fiesta,Gasoline,Manual,Used,6470,82.0,2012
42005,Opel,Corsa,Gasoline,Manual,Used,6485,69.0,2012
87810,Opel,Corsa,Gasoline,Manual,Used,6490,87.0,2012
146211,Volkswagen,Golf,Diesel,Automatic,Used,6499,105.0,2012
153000,Renault,Megane,Diesel,Manual,Used,7150,110.0,2013
49500,Ford,Focus,Gasoline,Manual,Used,7200,125.0,2013
130000,Volkswagen,Caddy,Diesel,Manual,Used,7300,102.0,2013
151395,Volkswagen,Golf,Gasoline,Manual,Used,7399,140.0,2013
84000,Opel,Meriva,Gasoline,Manual,Used,7440,120.0,2013
96500,Volkswagen,Polo,Gasoline,Manual,Used,7450,60.0,2013
178500,Volkswagen,Golf,Diesel,Manual,Used,7470,140.0,2013
63125,Volkswagen,Polo,Gasoline,Manual,Used,7470,90.0,2013
214364,Volkswagen,Passat Variant,Diesel,Manual,Used,7480,140.0,2013
167580,Volkswagen,Golf,Diesel,Manual,Used,7489,140.0,2013
106212,Opel,Astra,Gasoline,Manual,Used,7490,140.0,2013
32300,Opel,Corsa,Gasoline,Manual,Used,7490,86.0,2013
96000,Ford,Focus,Diesel,Automatic,Used,7500,140.0,2013
75789,Volkswagen,up!,Gasoline,Manual,Used,7379,75.0,2014
78201,Opel,Corsa,Gasoline,Manual,Used,7380,101.0,2014
28920,Skoda,Rapid/Spaceback,Gasoline,Manual,Used,7400,105.0,2014
218000,Opel,Insignia,Diesel,Automatic,Used,7470,163.0,2014
17780,Volkswagen,up!,Gasoline,Manual,Used,7490,60.0,2014
93041,Ford,Fiesta,Gasoline,Manual,Used,7490,82.0,2014
71583,Skoda,Roomster,Gasoline,Manual,Used,7490,86.0,2014
139789,Volkswagen,Caddy,Diesel,Manual,Used,7500,102.0,2014
80000,Renault,Kangoo,Diesel,Manual,Used,7500,75.0,2014
170600,Opel,Insignia,Diesel,Automatic,Used,7590,131.0,2014
133850,Skoda,Octavia,Diesel,Manual,Used,7599,105.0,2014
95000,Volkswagen,Polo,Gasoline,Manual,Used,7350,60.0,2015
27500,Opel,Karl,Gasoline,Manual,Used,7390,75.0,2015
152000,Opel,Astra,Diesel,Manual,Used,7390,165.0,2015
27550,Renault,Twingo,Gasoline,Manual,Used,7400,71.0,2015
249998,Volkswagen,Golf,Diesel,Manual,Used,7400,110.0,2015
221762,Volkswagen,Golf,Diesel,Automatic,Used,7400,110.0,2015
95843,Volkswagen,Polo,Gasoline,Manual,Used,7424,75.0,2015
74957,Volkswagen,up!,Gasoline,Manual,Used,7450,75.0,2015
252000,Volkswagen,Golf,Diesel,Manual,Used,7480,110.0,2015
109590,Ford,Fiesta,Gasoline,Manual,Used,7485,101.0,2015
64000,Opel,Corsa,Gasoline,Manual,Used,7490,69.0,2015
120000,Opel,Astra,Diesel,Manual,Used,7490,110.0,2015
69599,Opel,Corsa,Gasoline,Manual,Used,7499,90.0,2015
31000,Ford,Fiesta,Gasoline,Manual,Used,7500,82.0,2015
79323,Ford,Fiesta,Gasoline,Manual,Used,7750,80.0,2015
108128,Volkswagen,Caddy,Diesel,Manual,Used,7800,75.0,2015
85440,Opel,Astra,Gasoline,Manual,Used,7899,116.0,2015
84000,Volkswagen,up!,Gasoline,Manual,Used,5900,60.0,2016
75606,Ford,Ka/Ka+,Gasoline,Manual,Used,5980,69.0,2016
354000,Volkswagen,Touran,Diesel,Automatic,Used,6200,110.0,2016
53796,Volkswagen,up!,Gasoline,Manual,Used,6290,60.0,2016
334000,Volkswagen,Touran,Diesel,Automatic,Used,6300,110.0,2016
178000,Ford,Focus,Diesel,Manual,Used,6300,120.0,2016
36725,Volkswagen,up!,Gasoline,Manual,Used,6450,60.0,2016
54000,Volkswagen,up!,Gasoline,Manual,Used,6490,60.0,2016
65000,Volkswagen,up!,Gasoline,Manual,Used,6500,60.0,2016
120950,Skoda,Octavia,Diesel,Manual,Used,12390,150.0,2017
25813,Renault,Clio,Gasoline,Manual,Used,12450,118.0,2017
144230,Volkswagen,Caddy,Diesel,Manual,Used,12490,102.0,2017
32800,Volkswagen,Caddy,Diesel,Manual,Used,13999,102.0,2017
